iter	Passed	Remaining
92547	215788	17375
92548	215790	17372
92549	215793	17370
92550	215795	17368
92551	215797	17366
92552	215800	17363
92553	215802	17361
92554	215804	17359
92555	215806	17356
92556	215809	17354
92557	215811	17352
92558	215813	17349
92559	215815	17347
92560	215818	17344
92561	215820	17342
92562	215823	17340
92563	215825	17338
92564	215827	17335
92565	215830	17333
92566	215832	17331
92567	215834	17328
92568	215836	17326
92569	215838	17324
92570	215840	17321
92571	215843	17319
92572	215845	17316
92573	215847	17314
92574	215850	17312
92575	215852	17309
92576	215854	17307
92577	215857	17305
92578	215859	17302
92579	215862	17300
92580	215864	17298
92581	215867	17296
92582	215870	17293
92583	215872	17291
92584	215874	17289
92585	215876	17286
92586	215879	17284
92587	215881	17282
92588	215883	17279
92589	215886	17277
92590	215888	17275
92591	215890	17272
92592	215892	17270
92593	215895	17268
92594	215897	17265
92595	215899	17263
92596	215902	17261
92597	215904	17258
92598	215907	17256
92599	215909	17254
92600	215912	17251
92601	215914	17249
92602	215916	17247
92603	215918	17244
92604	215920	17242
92605	215922	17240
92606	215925	17237
92607	215927	17235
92608	215929	17233
92609	215932	17230
92610	215934	17228
92611	215936	17226
92612	215938	17223
92613	215941	17221
92614	215943	17219
92615	215946	17216
92616	215948	17214
92617	215950	17212
92618	215952	17209
92619	215954	17207
92620	215957	17205
92621	215959	17202
92622	215961	17200
92623	215963	17198
92624	215966	17195
92625	215968	17193
92626	215970	17190
92627	215973	17188
92628	215975	17186
92629	215977	17184
92630	215980	17181
92631	215982	17179
92632	215985	17177
92633	215987	17174
92634	215990	17172
92635	215992	17170
92636	215994	17167
92637	215996	17165
92638	215998	17163
92639	216001	17160
92640	216003	17158
92641	216005	17156
92642	216008	17153
92643	216010	17151
92644	216012	17149
92645	216014	17146
92646	216017	17144
92647	216019	17142
92648	216021	17139
92649	216023	17137
92650	216026	17135
92651	216028	17132
92652	216030	17130
92653	216033	17128
92654	216035	17125
92655	216037	17123
92656	216039	17121
92657	216042	17118
92658	216044	17116
92659	216047	17114
92660	216049	17111
92661	216051	17109
92662	216054	17107
92663	216056	17104
92664	216058	17102
92665	216061	17100
92666	216064	17097
92667	216066	17095
92668	216068	17093
92669	216071	17090
92670	216073	17088
92671	216075	17086
92672	216078	17083
92673	216080	17081
92674	216083	17079
92675	216085	17076
92676	216087	17074
92677	216090	17072
92678	216092	17069
92679	216095	17067
92680	216097	17065
92681	216099	17062
92682	216101	17060
92683	216103	17058
92684	216105	17055
92685	216108	17053
92686	216110	17051
92687	216112	17048
92688	216115	17046
92689	216117	17044
92690	216120	17041
92691	216122	17039
92692	216125	17037
92693	216127	17034
92694	216130	17032
92695	216132	17030
92696	216135	17027
92697	216137	17025
92698	216140	17023
92699	216142	17020
92700	216144	17018
92701	216146	17016
92702	216149	17013
92703	216151	17011
92704	216153	17009
92705	216155	17006
92706	216158	17004
92707	216160	17002
92708	216163	16999
92709	216165	16997
92710	216167	16995
92711	216169	16992
92712	216171	16990
92713	216174	16988
92714	216176	16985
92715	216178	16983
92716	216180	16981
92717	216183	16978
92718	216185	16976
92719	216187	16974
92720	216189	16971
92721	216192	16969
92722	216194	16967
92723	216197	16964
92724	216199	16962
92725	216201	16960
92726	216204	16957
92727	216206	16955
92728	216208	16953
92729	216210	16950
92730	216213	16948
92731	216215	16946
92732	216217	16943
92733	216220	16941
92734	216222	16939
92735	216224	16936
92736	216226	16934
92737	216229	16932
92738	216231	16929
92739	216234	16927
92740	216236	16925
92741	216238	16922
92742	216241	16920
92743	216243	16918
92744	216245	16915
92745	216248	16913
92746	216250	16911
92747	216252	16908
92748	216255	16906
92749	216257	16904
92750	216260	16901
92751	216263	16899
92752	216265	16897
92753	216267	16894
92754	216269	16892
92755	216272	16890
92756	216274	16887
92757	216276	16885
92758	216279	16883
92759	216281	16880
92760	216284	16878
92761	216286	16876
92762	216288	16873
92763	216290	16871
92764	216292	16869
92765	216294	16866
92766	216297	16864
92767	216299	16862
92768	216302	16859
92769	216304	16857
92770	216307	16855
92771	216309	16852
92772	216312	16850
92773	216314	16848
92774	216316	16845
92775	216319	16843
92776	216321	16841
92777	216324	16839
92778	216326	16836
92779	216329	16834
92780	216331	16832
92781	216334	16829
92782	216336	16827
92783	216339	16825
92784	216342	16822
92785	216344	16820
92786	216346	16818
92787	216349	16815
92788	216352	16813
92789	216354	16811
92790	216357	16808
92791	216359	16806
92792	216361	16804
92793	216363	16801
92794	216366	16799
92795	216369	16797
92796	216371	16795
92797	216374	16792
92798	216376	16790
92799	216379	16788
92800	216381	16785
92801	216383	16783
92802	216386	16781
92803	216388	16778
92804	216390	16776
92805	216393	16774
92806	216396	16771
92807	216398	16769
92808	216401	16767
92809	216403	16764
92810	216405	16762
92811	216408	16760
92812	216410	16757
92813	216412	16755
92814	216414	16753
92815	216417	16750
92816	216419	16748
92817	216421	16746
92818	216423	16743
92819	216425	16741
92820	216428	16739
92821	216430	16736
92822	216432	16734
92823	216434	16732
92824	216437	16729
92825	216439	16727
92826	216441	16725
92827	216443	16722
92828	216446	16720
92829	216448	16718
92830	216450	16715
92831	216453	16713
92832	216456	16711
92833	216458	16708
92834	216461	16706
92835	216463	16704
92836	216466	16701
92837	216468	16699
92838	216471	16697
92839	216473	16694
92840	216475	16692
92841	216478	16690
92842	216480	16687
92843	216482	16685
92844	216484	16683
92845	216487	16680
92846	216490	16678
92847	216492	16676
92848	216494	16673
92849	216497	16671
92850	216500	16669
92851	216503	16667
92852	216505	16664
92853	216507	16662
92854	216509	16659
92855	216511	16657
92856	216513	16655
92857	216516	16652
92858	216518	16650
92859	216521	16648
92860	216523	16645
92861	216525	16643
92862	216528	16641
92863	216530	16638
92864	216532	16636
92865	216535	16634
92866	216537	16631
92867	216539	16629
92868	216542	16627
92869	216545	16625
92870	216547	16622
92871	216550	16620
92872	216552	16618
92873	216554	16615
92874	216556	16613
92875	216559	16611
92876	216561	16608
92877	216563	16606
92878	216566	16604
92879	216568	16601
92880	216570	16599
92881	216573	16597
92882	216575	16594
92883	216577	16592
92884	216580	16590
92885	216582	16587
92886	216585	16585
92887	216587	16583
92888	216590	16580
92889	216592	16578
92890	216594	16576
92891	216596	16573
92892	216598	16571
92893	216600	16569
92894	216603	16566
92895	216605	16564
92896	216607	16562
92897	216610	16559
92898	216612	16557
92899	216614	16555
92900	216617	16552
92901	216619	16550
92902	216621	16548
92903	216623	16545
92904	216626	16543
92905	216628	16541
92906	216630	16538
92907	216632	16536
92908	216636	16534
92909	216638	16531
92910	216640	16529
92911	216643	16527
92912	216645	16524
92913	216648	16522
92914	216650	16520
92915	216653	16517
92916	216655	16515
92917	216658	16513
92918	216660	16510
92919	216662	16508
92920	216665	16506
92921	216667	16503
92922	216669	16501
92923	216672	16499
92924	216674	16496
92925	216677	16494
92926	216679	16492
92927	216681	16489
92928	216683	16487
92929	216686	16485
92930	216689	16482
92931	216691	16480
92932	216693	16478
92933	216695	16475
92934	216697	16473
92935	216699	16471
92936	216701	16468
92937	216704	16466
92938	216706	16464
92939	216709	16461
92940	216711	16459
92941	216714	16457
92942	216716	16454
92943	216718	16452
92944	216720	16450
92945	216723	16447
92946	216725	16445
92947	216727	16443
92948	216730	16440
92949	216732	16438
92950	216734	16436
92951	216736	16433
92952	216739	16431
92953	216741	16429
92954	216744	16426
92955	216746	16424
92956	216748	16422
92957	216750	16419
92958	216752	16417
92959	216755	16415
92960	216757	16412
92961	216759	16410
92962	216761	16408
92963	216764	16405
92964	216766	16403
92965	216768	16401
92966	216770	16398
92967	216772	16396
92968	216774	16394
92969	216777	16391
92970	216779	16389
92971	216782	16387
92972	216785	16384
92973	216787	16382
92974	216789	16380
92975	216791	16377
92976	216794	16375
92977	216796	16373
92978	216799	16370
92979	216801	16368
92980	216804	16366
92981	216806	16363
92982	216808	16361
92983	216810	16359
92984	216813	16356
92985	216815	16354
92986	216817	16352
92987	216820	16349
92988	216822	16347
92989	216824	16345
92990	216826	16342
92991	216828	16340
92992	216831	16338
92993	216833	16335
92994	216835	16333
92995	216838	16331
92996	216840	16328
92997	216842	16326
92998	216845	16324
92999	216847	16321
93000	216850	16319
93001	216852	16317
93002	216855	16314
93003	216857	16312
93004	216860	16310
93005	216862	16307
93006	216864	16305
93007	216867	16303
93008	216869	16300
93009	216872	16298
93010	216874	16296
93011	216876	16293
93012	216879	16291
93013	216881	16289
93014	216884	16287
93015	216886	16284
93016	216888	16282
93017	216891	16280
93018	216893	16277
93019	216896	16275
93020	216898	16273
93021	216900	16270
93022	216902	16268
93023	216905	16266
93024	216907	16263
93025	216909	16261
93026	216911	16259
93027	216914	16256
93028	216916	16254
93029	216918	16251
93030	216920	16249
93031	216923	16247
93032	216926	16245
93033	216928	16242
93034	216930	16240
93035	216933	16238
93036	216935	16235
93037	216938	16233
93038	216940	16231
93039	216942	16228
93040	216944	16226
93041	216947	16224
93042	216949	16221
93043	216952	16219
93044	216954	16217
93045	216957	16214
93046	216959	16212
93047	216961	16210
93048	216964	16207
93049	216966	16205
93050	216968	16203
93051	216971	16200
93052	216973	16198
93053	216975	16196
93054	216977	16193
93055	216979	16191
93056	216981	16189
93057	216984	16186
93058	216986	16184
93059	216988	16182
93060	216991	16179
93061	216993	16177
93062	216995	16175
93063	216998	16172
93064	217000	16170
93065	217002	16168
93066	217004	16165
93067	217007	16163
93068	217010	16161
93069	217012	16158
93070	217014	16156
93071	217016	16154
93072	217018	16151
93073	217021	16149
93074	217023	16147
93075	217026	16144
93076	217028	16142
93077	217031	16140
93078	217034	16137
93079	217036	16135
93080	217038	16133
93081	217041	16130
93082	217043	16128
93083	217046	16126
93084	217048	16123
93085	217051	16121
93086	217053	16119
93087	217055	16116
93088	217058	16114
93089	217061	16112
93090	217063	16109
93091	217065	16107
93092	217067	16105
93093	217070	16102
93094	217072	16100
93095	217074	16098
93096	217076	16095
93097	217079	16093
93098	217081	16091
93099	217083	16088
93100	217086	16086
93101	217088	16084
93102	217090	16081
93103	217092	16079
93104	217095	16077
93105	217096	16074
93106	217099	16072
93107	217101	16070
93108	217103	16067
93109	217106	16065
93110	217108	16063
93111	217110	16060
93112	217113	16058
93113	217115	16056
93114	217117	16053
93115	217119	16051
93116	217121	16049
93117	217123	16046
93118	217125	16044
93119	217127	16042
93120	217129	16039
93121	217132	16037
93122	217134	16035
93123	217136	16032
93124	217139	16030
93125	217141	16028
93126	217143	16025
93127	217146	16023
93128	217148	16021
93129	217150	16018
93130	217152	16016
93131	217155	16014
93132	217157	16011
93133	217159	16009
93134	217162	16007
93135	217164	16004
93136	217166	16002
93137	217169	16000
93138	217172	15997
93139	217174	15995
93140	217176	15993
93141	217179	15990
93142	217181	15988
93143	217184	15986
93144	217187	15983
93145	217189	15981
93146	217191	15979
93147	217194	15976
93148	217196	15974
93149	217198	15972
93150	217201	15969
93151	217203	15967
93152	217205	15965
93153	217208	15962
93154	217210	15960
93155	217213	15958
93156	217215	15955
93157	217217	15953
93158	217219	15951
93159	217221	15948
93160	217224	15946
93161	217227	15944
93162	217229	15941
93163	217232	15939
93164	217235	15937
93165	217238	15935
93166	217240	15932
93167	217242	15930
93168	217245	15928
93169	217247	15925
93170	217250	15923
93171	217253	15921
93172	217255	15918
93173	217257	15916
93174	217259	15914
93175	217262	15911
93176	217264	15909
93177	217266	15907
93178	217269	15904
93179	217271	15902
93180	217273	15900
93181	217275	15897
93182	217278	15895
93183	217280	15893
93184	217283	15890
93185	217285	15888
93186	217287	15886
93187	217290	15883
93188	217292	15881
93189	217295	15879
93190	217297	15876
93191	217300	15874
93192	217302	15872
93193	217304	15869
93194	217307	15867
93195	217309	15865
93196	217311	15862
93197	217313	15860
93198	217316	15858
93199	217318	15855
93200	217320	15853
93201	217323	15851
93202	217325	15848
93203	217327	15846
93204	217329	15844
93205	217331	15841
93206	217334	15839
93207	217336	15837
93208	217338	15834
93209	217341	15832
93210	217343	15830
93211	217345	15827
93212	217347	15825
93213	217350	15823
93214	217352	15820
93215	217354	15818
93216	217357	15816
93217	217359	15813
93218	217361	15811
93219	217363	15809
93220	217366	15806
93221	217368	15804
93222	217370	15802
93223	217372	15799
93224	217375	15797
93225	217377	15795
93226	217379	15792
93227	217381	15790
93228	217384	15788
93229	217387	15785
93230	217389	15783
93231	217391	15781
93232	217393	15778
93233	217396	15776
93234	217398	15774
93235	217400	15771
93236	217403	15769
93237	217405	15767
93238	217408	15764
93239	217410	15762
93240	217412	15760
93241	217414	15757
93242	217417	15755
93243	217419	15753
93244	217421	15750
93245	217424	15748
93246	217426	15746
93247	217428	15743
93248	217430	15741
93249	217433	15739
93250	217435	15736
93251	217437	15734
93252	217440	15732
93253	217442	15729
93254	217444	15727
93255	217446	15725
93256	217449	15722
93257	217451	15720
93258	217454	15718
93259	217456	15715
93260	217458	15713
93261	217461	15711
93262	217463	15708
93263	217465	15706
93264	217468	15704
93265	217470	15701
93266	217472	15699
93267	217474	15697
93268	217477	15694
93269	217480	15692
93270	217482	15690
93271	217484	15687
93272	217486	15685
93273	217489	15683
93274	217491	15680
93275	217494	15678
93276	217496	15676
93277	217499	15673
93278	217501	15671
93279	217504	15669
93280	217506	15666
93281	217509	15664
93282	217511	15662
93283	217513	15659
93284	217516	15657
93285	217518	15655
93286	217520	15652
93287	217522	15650
93288	217525	15648
93289	217527	15645
93290	217529	15643
93291	217532	15641
93292	217534	15638
93293	217536	15636
93294	217538	15634
93295	217541	15631
93296	217543	15629
93297	217545	15627
93298	217547	15624
93299	217550	15622
93300	217553	15620
93301	217555	15617
93302	217557	15615
93303	217560	15613
93304	217562	15610
93305	217565	15608
93306	217568	15606
93307	217570	15604
93308	217572	15601
93309	217575	15599
93310	217577	15597
93311	217579	15594
93312	217582	15592
93313	217583	15590
93314	217586	15587
93315	217588	15585
93316	217591	15583
93317	217593	15580
93318	217595	15578
93319	217598	15576
93320	217601	15573
93321	217603	15571
93322	217604	15569
93323	217607	15566
93324	217610	15564
93325	217612	15562
93326	217614	15559
93327	217616	15557
93328	217618	15555
93329	217621	15552
93330	217623	15550
93331	217626	15548
93332	217629	15545
93333	217631	15543
93334	217634	15541
93335	217636	15538
93336	217638	15536
93337	217640	15534
93338	217643	15531
93339	217645	15529
93340	217648	15527
93341	217650	15524
93342	217653	15522
93343	217655	15520
93344	217657	15517
93345	217659	15515
93346	217662	15513
93347	217664	15510
93348	217666	15508
93349	217668	15506
93350	217670	15503
93351	217672	15501
93352	217675	15499
93353	217678	15496
93354	217680	15494
93355	217682	15492
93356	217685	15489
93357	217687	15487
93358	217690	15485
93359	217692	15482
93360	217694	15480
93361	217696	15478
93362	217699	15475
93363	217701	15473
93364	217703	15471
93365	217706	15468
93366	217708	15466
93367	217711	15464
93368	217713	15461
93369	217715	15459
93370	217717	15457
93371	217720	15454
93372	217722	15452
93373	217725	15450
93374	217727	15447
93375	217729	15445
93376	217731	15443
93377	217734	15440
93378	217736	15438
93379	217738	15436
93380	217740	15433
93381	217743	15431
93382	217745	15429
93383	217747	15426
93384	217750	15424
93385	217752	15422
93386	217754	15419
93387	217757	15417
93388	217759	15415
93389	217761	15412
93390	217763	15410
93391	217766	15408
93392	217768	15405
93393	217771	15403
93394	217773	15401
93395	217776	15398
93396	217778	15396
93397	217780	15394
93398	217783	15391
93399	217785	15389
93400	217787	15387
93401	217790	15384
93402	217792	15382
93403	217795	15380
93404	217797	15377
93405	217799	15375
93406	217802	15373
93407	217804	15370
93408	217807	15368
93409	217809	15366
93410	217811	15363
93411	217814	15361
93412	217816	15359
93413	217818	15356
93414	217820	15354
93415	217822	15352
93416	217825	15349
93417	217828	15347
93418	217830	15345
93419	217832	15342
93420	217834	15340
93421	217837	15338
93422	217839	15335
93423	217842	15333
93424	217844	15331
93425	217847	15328
93426	217849	15326
93427	217852	15324
93428	217854	15322
93429	217857	15319
93430	217859	15317
93431	217861	15315
93432	217864	15312
93433	217866	15310
93434	217869	15308
93435	217872	15305
93436	217874	15303
93437	217877	15301
93438	217879	15298
93439	217881	15296
93440	217883	15294
93441	217885	15291
93442	217888	15289
93443	217890	15287
93444	217892	15284
93445	217895	15282
93446	217897	15280
93447	217899	15277
93448	217902	15275
93449	217904	15273
93450	217906	15270
93451	217909	15268
93452	217912	15266
93453	217914	15263
93454	217917	15261
93455	217919	15259
93456	217921	15256
93457	217923	15254
93458	217926	15252
93459	217928	15249
93460	217930	15247
93461	217933	15245
93462	217935	15242
93463	217937	15240
93464	217939	15238
93465	217942	15235
93466	217944	15233
93467	217946	15231
93468	217949	15228
93469	217951	15226
93470	217953	15224
93471	217955	15221
93472	217957	15219
93473	217959	15217
93474	217961	15214
93475	217963	15212
93476	217966	15210
93477	217969	15207
93478	217971	15205
93479	217974	15203
93480	217976	15200
93481	217979	15198
93482	217981	15196
93483	217983	15193
93484	217985	15191
93485	217988	15189
93486	217990	15186
93487	217992	15184
93488	217995	15182
93489	217997	15179
93490	217999	15177
93491	218001	15175
93492	218003	15172
93493	218006	15170
93494	218008	15168
93495	218010	15165
93496	218013	15163
93497	218015	15161
93498	218017	15158
93499	218020	15156
93500	218022	15154
93501	218025	15151
93502	218028	15149
93503	218030	15147
93504	218032	15144
93505	218035	15142
93506	218037	15140
93507	218040	15137
93508	218042	15135
93509	218045	15133
93510	218046	15130
93511	218049	15128
93512	218051	15126
93513	218054	15123
93514	218057	15121
93515	218059	15119
93516	218062	15116
93517	218064	15114
93518	218067	15112
93519	218069	15110
93520	218071	15107
93521	218074	15105
93522	218076	15103
93523	218079	15100
93524	218081	15098
93525	218083	15096
93526	218085	15093
93527	218087	15091
93528	218089	15089
93529	218092	15086
93530	218095	15084
93531	218097	15082
93532	218099	15079
93533	218102	15077
93534	218104	15075
93535	218106	15072
93536	218109	15070
93537	218111	15068
93538	218113	15065
93539	218115	15063
93540	218118	15061
93541	218120	15058
93542	218122	15056
93543	218125	15054
93544	218128	15051
93545	218130	15049
93546	218133	15047
93547	218135	15044
93548	218137	15042
93549	218140	15040
93550	218142	15037
93551	218144	15035
93552	218146	15033
93553	218148	15030
93554	218151	15028
93555	218153	15026
93556	218155	15023
93557	218158	15021
93558	218160	15019
93559	218163	15016
93560	218165	15014
93561	218167	15012
93562	218170	15009
93563	218172	15007
93564	218174	15005
93565	218177	15002
93566	218179	15000
93567	218182	14998
93568	218184	14995
93569	218185	14993
93570	218188	14991
93571	218190	14988
93572	218192	14986
93573	218194	14984
93574	218196	14981
93575	218198	14979
93576	218200	14977
93577	218203	14974
93578	218205	14972
93579	218208	14970
93580	218210	14967
93581	218212	14965
93582	218214	14963
93583	218217	14960
93584	218219	14958
93585	218222	14956
93586	218224	14953
93587	218227	14951
93588	218229	14949
93589	218232	14946
93590	218234	14944
93591	218237	14942
93592	218239	14939
93593	218242	14937
93594	218244	14935
93595	218246	14932
93596	218249	14930
93597	218252	14928
93598	218254	14925
93599	218256	14923
93600	218259	14921
93601	218261	14918
93602	218264	14916
93603	218266	14914
93604	218269	14911
93605	218271	14909
93606	218274	14907
93607	218276	14904
93608	218279	14902
93609	218281	14900
93610	218283	14897
93611	218285	14895
93612	218288	14893
93613	218290	14890
93614	218292	14888
93615	218294	14886
93616	218297	14883
93617	218299	14881
93618	218301	14879
93619	218304	14876
93620	218306	14874
93621	218309	14872
93622	218311	14870
93623	218314	14867
93624	218316	14865
93625	218319	14863
93626	218321	14860
93627	218323	14858
93628	218325	14856
93629	218328	14853
93630	218330	14851
93631	218332	14849
93632	218335	14846
93633	218337	14844
93634	218339	14842
93635	218341	14839
93636	218344	14837
93637	218346	14835
93638	218349	14832
93639	218351	14830
93640	218354	14828
93641	218356	14825
93642	218359	14823
93643	218361	14821
93644	218364	14818
93645	218366	14816
93646	218368	14814
93647	218370	14811
93648	218372	14809
93649	218375	14807
93650	218377	14804
93651	218379	14802
93652	218382	14800
93653	218384	14797
93654	218386	14795
93655	218389	14793
93656	218391	14790
93657	218394	14788
93658	218396	14786
93659	218398	14783
93660	218401	14781
93661	218403	14779
93662	218406	14776
93663	218408	14774
93664	218411	14772
93665	218413	14769
93666	218415	14767
93667	218418	14765
93668	218420	14762
93669	218422	14760
93670	218424	14758
93671	218427	14755
93672	218429	14753
93673	218432	14751
93674	218434	14748
93675	218437	14746
93676	218439	14744
93677	218442	14741
93678	218444	14739
93679	218447	14737
93680	218449	14734
93681	218452	14732
93682	218454	14730
93683	218457	14727
93684	218459	14725
93685	218461	14723
93686	218463	14720
93687	218466	14718
93688	218468	14716
93689	218470	14713
93690	218472	14711
93691	218475	14709
93692	218477	14706
93693	218479	14704
93694	218481	14702
93695	218484	14699
93696	218486	14697
93697	218488	14695
93698	218491	14692
93699	218493	14690
93700	218495	14688
93701	218497	14685
93702	218499	14683
93703	218502	14681
93704	218504	14678
93705	218506	14676
93706	218508	14674
93707	218511	14671
93708	218513	14669
93709	218516	14667
93710	218518	14664
93711	218520	14662
93712	218523	14660
93713	218525	14657
93714	218527	14655
93715	218530	14653
93716	218532	14650
93717	218534	14648
93718	218537	14646
93719	218539	14643
93720	218541	14641
93721	218544	14639
93722	218546	14636
93723	218548	14634
93724	218550	14632
93725	218552	14629
93726	218555	14627
93727	218557	14625
93728	218559	14622
93729	218562	14620
93730	218564	14618
93731	218567	14615
93732	218569	14613
93733	218571	14611
93734	218573	14608
93735	218576	14606
93736	218578	14604
93737	218580	14601
93738	218582	14599
93739	218584	14597
93740	218587	14594
93741	218589	14592
93742	218591	14590
93743	218593	14587
93744	218596	14585
93745	218598	14583
93746	218601	14580
93747	218603	14578
93748	218605	14576
93749	218608	14573
93750	218611	14571
93751	218613	14569
93752	218615	14566
93753	218618	14564
93754	218620	14562
93755	218623	14559
93756	218625	14557
93757	218628	14555
93758	218630	14553
93759	218633	14550
93760	218636	14548
93761	218638	14546
93762	218640	14543
93763	218642	14541
93764	218645	14539
93765	218647	14536
93766	218650	14534
93767	218652	14532
93768	218655	14529
93769	218657	14527
93770	218659	14525
93771	218662	14522
93772	218664	14520
93773	218666	14518
93774	218669	14515
93775	218671	14513
93776	218673	14511
93777	218675	14508
93778	218678	14506
93779	218680	14504
93780	218683	14501
93781	218686	14499
93782	218688	14497
93783	218690	14494
93784	218693	14492
93785	218695	14490
93786	218697	14487
93787	218699	14485
93788	218702	14483
93789	218703	14480
93790	218706	14478
93791	218708	14476
93792	218710	14473
93793	218713	14471
93794	218715	14469
93795	218717	14466
93796	218720	14464
93797	218722	14462
93798	218725	14459
93799	218727	14457
93800	218730	14455
93801	218732	14452
93802	218734	14450
93803	218736	14448
93804	218739	14445
93805	218741	14443
93806	218744	14441
93807	218746	14438
93808	218748	14436
93809	218750	14434
93810	218753	14431
93811	218755	14429
93812	218757	14427
93813	218760	14424
93814	218762	14422
93815	218764	14420
93816	218766	14417
93817	218769	14415
93818	218772	14413
93819	218774	14410
93820	218776	14408
93821	218779	14406
93822	218781	14403
93823	218783	14401
93824	218785	14399
93825	218788	14396
93826	218790	14394
93827	218792	14392
93828	218794	14389
93829	218796	14387
93830	218798	14385
93831	218801	14382
93832	218803	14380
93833	218805	14378
93834	218807	14375
93835	218810	14373
93836	218813	14371
93837	218815	14368
93838	218817	14366
93839	218820	14364
93840	218822	14361
93841	218824	14359
93842	218826	14357
93843	218829	14354
93844	218831	14352
93845	218834	14350
93846	218836	14347
93847	218838	14345
93848	218841	14343
93849	218843	14340
93850	218845	14338
93851	218848	14336
93852	218850	14333
93853	218852	14331
93854	218855	14329
93855	218857	14326
93856	218860	14324
93857	218862	14322
93858	218864	14319
93859	218867	14317
93860	218869	14315
93861	218872	14312
93862	218875	14310
93863	218877	14308
93864	218879	14305
93865	218881	14303
93866	218884	14301
93867	218886	14298
93868	218889	14296
93869	218891	14294
93870	218893	14291
93871	218895	14289
93872	218897	14287
93873	218900	14284
93874	218903	14282
93875	218905	14280
93876	218907	14277
93877	218909	14275
93878	218911	14273
93879	218913	14270
93880	218916	14268
93881	218918	14266
93882	218921	14263
93883	218924	14261
93884	218926	14259
93885	218928	14256
93886	218931	14254
93887	218933	14252
93888	218936	14250
93889	218938	14247
93890	218939	14245
93891	218941	14242
93892	218944	14240
93893	218946	14238
93894	218949	14235
93895	218951	14233
93896	218953	14231
93897	218956	14228
93898	218958	14226
93899	218960	14224
93900	218962	14221
93901	218965	14219
93902	218968	14217
93903	218971	14215
93904	218973	14212
93905	218975	14210
93906	218978	14208
93907	218980	14205
93908	218983	14203
93909	218985	14201
93910	218988	14198
93911	218990	14196
93912	218992	14194
93913	218994	14191
93914	218997	14189
93915	218999	14187
93916	219002	14184
93917	219004	14182
93918	219006	14180
93919	219009	14177
93920	219012	14175
93921	219014	14173
93922	219016	14170
93923	219018	14168
93924	219021	14166
93925	219023	14163
93926	219026	14161
93927	219028	14159
93928	219030	14156
93929	219033	14154
93930	219035	14152
93931	219037	14149
93932	219040	14147
93933	219043	14145
93934	219045	14142
93935	219047	14140
93936	219050	14138
93937	219052	14135
93938	219055	14133
93939	219057	14131
93940	219060	14128
93941	219062	14126
93942	219064	14124
93943	219067	14121
93944	219069	14119
93945	219071	14117
93946	219074	14114
93947	219076	14112
93948	219078	14110
93949	219081	14107
93950	219083	14105
93951	219085	14103
93952	219087	14100
93953	219090	14098
93954	219092	14096
93955	219094	14093
93956	219096	14091
93957	219099	14089
93958	219102	14086
93959	219104	14084
93960	219106	14082
93961	219109	14079
93962	219111	14077
93963	219114	14075
93964	219116	14072
93965	219118	14070
93966	219121	14068
93967	219123	14066
93968	219125	14063
93969	219127	14061
93970	219130	14058
93971	219132	14056
93972	219135	14054
93973	219137	14052
93974	219140	14049
93975	219142	14047
93976	219144	14045
93977	219147	14042
93978	219149	14040
93979	219151	14038
93980	219153	14035
93981	219155	14033
93982	219158	14031
93983	219160	14028
93984	219162	14026
93985	219165	14024
93986	219168	14021
93987	219170	14019
93988	219173	14017
93989	219175	14014
93990	219177	14012
93991	219180	14010
93992	219182	14007
93993	219185	14005
93994	219187	14003
93995	219189	14000
93996	219192	13998
93997	219195	13996
93998	219197	13993
93999	219200	13991
94000	219202	13989
94001	219204	13986
94002	219206	13984
94003	219209	13982
94004	219211	13979
94005	219213	13977
94006	219216	13975
94007	219218	13972
94008	219220	13970
94009	219223	13968
94010	219225	13965
94011	219228	13963
94012	219230	13961
94013	219233	13958
94014	219235	13956
94015	219237	13954
94016	219239	13951
94017	219241	13949
94018	219243	13947
94019	219246	13944
94020	219249	13942
94021	219251	13940
94022	219254	13937
94023	219256	13935
94024	219258	13933
94025	219260	13930
94026	219263	13928
94027	219265	13926
94028	219267	13923
94029	219269	13921
94030	219272	13919
94031	219274	13916
94032	219277	13914
94033	219279	13912
94034	219282	13909
94035	219284	13907
94036	219286	13905
94037	219289	13902
94038	219291	13900
94039	219293	13898
94040	219296	13895
94041	219298	13893
94042	219301	13891
94043	219303	13888
94044	219305	13886
94045	219308	13884
94046	219310	13881
94047	219312	13879
94048	219314	13877
94049	219317	13874
94050	219319	13872
94051	219321	13870
94052	219323	13867
94053	219326	13865
94054	219328	13863
94055	219331	13860
94056	219333	13858
94057	219335	13856
94058	219337	13853
94059	219340	13851
94060	219342	13849
94061	219344	13846
94062	219347	13844
94063	219349	13842
94064	219351	13839
94065	219353	13837
94066	219355	13835
94067	219358	13832
94068	219360	13830
94069	219362	13828
94070	219365	13825
94071	219367	13823
94072	219370	13821
94073	219372	13818
94074	219374	13816
94075	219376	13814
94076	219378	13811
94077	219381	13809
94078	219383	13807
94079	219385	13804
94080	219387	13802
94081	219390	13800
94082	219392	13797
94083	219395	13795
94084	219397	13793
94085	219399	13790
94086	219402	13788
94087	219404	13786
94088	219407	13783
94089	219410	13781
94090	219412	13779
94091	219414	13776
94092	219416	13774
94093	219418	13772
94094	219421	13769
94095	219423	13767
94096	219426	13765
94097	219428	13762
94098	219430	13760
94099	219432	13758
94100	219435	13755
