iter	RMSE
78863	381.7123951
78864	381.7119104
78865	381.7106873
78866	381.7098947
78867	381.7091041
78868	381.7089219
78869	381.7070993
78870	381.7061379
78871	381.7049801
78872	381.7049368
78873	381.704398
78874	381.7019296
78875	381.7009269
78876	381.7003693
78877	381.6977856
78878	381.6976905
78879	381.6974104
78880	381.6955567
78881	381.6952249
78882	381.6940047
78883	381.6929367
78884	381.6914825
78885	381.6895086
78886	381.6881557
78887	381.686927
78888	381.6860666
78889	381.6858385
78890	381.6846732
78891	381.6844455
78892	381.6827112
78893	381.6822126
78894	381.6804233
78895	381.6784444
78896	381.6774336
78897	381.6770161
78898	381.6768341
78899	381.6762962
78900	381.6761144
78901	381.6755774
78902	381.6743282
78903	381.6727259
78904	381.6724309
78905	381.6711194
78906	381.6705504
78907	381.6695051
78908	381.6687391
78909	381.6676304
78910	381.6673579
78911	381.6664517
78912	381.6659281
78913	381.6644806
78914	381.6632061
78915	381.6616934
78916	381.658333
78917	381.6572894
78918	381.6567916
78919	381.6556706
78920	381.6538339
78921	381.6520872
78922	381.6511761
78923	381.6509492
78924	381.6507678
78925	381.6489189
78926	381.648631
78927	381.6475344
78928	381.6470535
78929	381.6458849
78930	381.6446644
78931	381.6444833
78932	381.6437357
78933	381.6418918
78934	381.6412459
78935	381.6389075
78936	381.6383704
78937	381.6373756
78938	381.6360358
78939	381.6354955
78940	381.6349591
78941	381.6339839
78942	381.6326218
78943	381.6318325
78944	381.6315566
78945	381.6313302
78946	381.6307948
78947	381.6306963
78948	381.6306129
78949	381.6297519
78950	381.6283548
78951	381.6283464
78952	381.6271114
78953	381.6269306
78954	381.6265108
78955	381.6252845
78956	381.624781
78957	381.6246425
78958	381.6228511
78959	381.6216463
78960	381.6210526
78961	381.620872
78962	381.6203072
78963	381.6201635
78964	381.6193816
78965	381.6174134
78966	381.6173046
78967	381.6160552
78968	381.614783
78969	381.613566
78970	381.6133271
78971	381.6121131
78972	381.6118047
78973	381.6102752
78974	381.6086781
78975	381.6068379
78976	381.605543
78977	381.6044747
78978	381.6038887
78979	381.6037083
78980	381.6033662
78981	381.6021225
78982	381.6020243
78983	381.6008021
78984	381.6006677
78985	381.6006363
78986	381.6001605
78987	381.599782
78988	381.5977841
78989	381.5966023
78990	381.5962043
78991	381.5957246
78992	381.5947024
78993	381.5928663
78994	381.5922408
78995	381.5914617
78996	381.5888279
78997	381.5886478
78998	381.5877548
78999	381.58634
79000	381.5853823
79001	381.583891
79002	381.5824327
79003	381.5819539
79004	381.5814193
79005	381.5808856
79006	381.5804211
79007	381.5802248
79008	381.5797317
79009	381.5775711
79010	381.575927
79011	381.5745494
79012	381.5716465
79013	381.5690254
79014	381.5675708
79015	381.5660446
79016	381.5649287
79017	381.5639724
79018	381.5637946
79019	381.5633786
79020	381.5632012
79021	381.5628045
79022	381.5615729
79023	381.5607573
79024	381.5592865
79025	381.5577548
79026	381.5569473
79027	381.5564696
79028	381.5552589
79029	381.5542267
79030	381.5527843
79031	381.5524201
79032	381.5519432
79033	381.5499324
79034	381.5494408
79035	381.5490255
79036	381.5481331
79037	381.5477182
79038	381.5457569
79039	381.5448023
79040	381.5431699
79041	381.5429446
79042	381.5425887
79043	381.5418235
79044	381.5415987
79045	381.5403394
79046	381.5380761
79047	381.5373154
79048	381.5352982
79049	381.5334193
79050	381.5332397
79051	381.5314081
79052	381.5312288
79053	381.5283647
79054	381.5281404
79055	381.5279888
79056	381.5275726
79057	381.5266193
79058	381.5261034
79059	381.5248957
79060	381.5235735
79061	381.5216971
79062	381.5211645
79063	381.5209854
79064	381.5204536
79065	381.5204082
79066	381.5195948
79067	381.5171166
79068	381.5166413
79069	381.5164625
79070	381.5144496
79071	381.5140728
79072	381.5121236
79073	381.5109557
79074	381.5093516
79075	381.5093465
79076	381.5088501
79077	381.5088393
79078	381.5086608
79079	381.5085072
79080	381.5074995
79081	381.5062753
79082	381.506097
79083	381.505919
79084	381.5057412
79085	381.505072
79086	381.5045976
79087	381.5045894
79088	381.5040587
79089	381.5031581
79090	381.5027821
79091	381.5020482
79092	381.5001634
79093	381.4994428
79094	381.4988223
79095	381.4986769
79096	381.4982545
79097	381.4972425
79098	381.4967076
79099	381.496404
79100	381.4959075
79101	381.4952496
79102	381.4938751
79103	381.4936976
79104	381.4930628
79105	381.4914629
79106	381.4909227
79107	381.4901028
79108	381.4893206
79109	381.4888471
79110	381.4875569
79111	381.4867836
79112	381.4863999
79113	381.4861105
79114	381.4856273
79115	381.4842385
79116	381.4823785
79117	381.4817555
79118	381.4817506
79119	381.4812796
79120	381.4797526
79121	381.4795754
79122	381.4793404
79123	381.4784549
79124	381.4770179
79125	381.4760021
79126	381.4739587
79127	381.472801
79128	381.4710404
79129	381.4701536
79130	381.470134
79131	381.4698041
79132	381.4693889
79133	381.4693436
79134	381.468891
79135	381.4676942
79136	381.4672216
79137	381.4671271
79138	381.4663392
79139	381.466254
79140	381.4636751
79141	381.4627042
79142	381.4623983
79143	381.4610793
79144	381.4603613
79145	381.4595497
79146	381.4584616
79147	381.4583136
79148	381.45745
79149	381.4567999
79150	381.4562696
79151	381.4560928
79152	381.4556589
79153	381.4551872
79154	381.4536449
79155	381.453516
79156	381.4533394
79157	381.4528099
79158	381.4523023
79159	381.4516367
79160	381.4511637
79161	381.4495588
79162	381.4486348
79163	381.4474132
79164	381.4459578
79165	381.4441304
79166	381.4439541
79167	381.4426455
79168	381.4421747
79169	381.4403029
79170	381.4402578
79171	381.4397872
79172	381.4397422
79173	381.4384707
79174	381.4369606
79175	381.4359012
79176	381.4336367
79177	381.4320359
79178	381.4308518
79179	381.4300585
79180	381.4300536
79181	381.4285577
79182	381.4283817
79183	381.4259102
79184	381.4249595
79185	381.4240329
79186	381.4235514
79187	381.4225421
79188	381.4220136
79189	381.4207246
79190	381.4188923
79191	381.4172868
79192	381.4171111
79193	381.4171068
79194	381.4158389
79195	381.4153694
79196	381.4143646
79197	381.4139979
79198	381.4138224
79199	381.4109336
79200	381.4105412
79201	381.4093071
79202	381.408475
79203	381.406664
79204	381.4058966
79205	381.4042992
79206	381.4037713
79207	381.4019889
79208	381.4007229
79209	381.4001842
79210	381.4000804
79211	381.3993933
79212	381.3978297
79213	381.3969259
79214	381.3964566
79215	381.3958837
79216	381.3957085
79217	381.3951786
79218	381.3928479
79219	381.3926729
79220	381.3914537
79221	381.3905222
79222	381.3899564
79223	381.3890097
79224	381.3883663
79225	381.3878085
79226	381.3874482
79227	381.3861532
79228	381.3856301
79229	381.3850973
79230	381.3849226
79231	381.3847481
79232	381.384221
79233	381.3837529
79234	381.3833287
79235	381.3823745
79236	381.3806717
79237	381.3803026
79238	381.3788642
79239	381.3786053
79240	381.3779154
79241	381.3767574
79242	381.375718
79243	381.3753236
79244	381.374265
79245	381.3729124
79246	381.371653
79247	381.3704978
79248	381.3703235
79249	381.3688396
79250	381.3686655
79251	381.3680953
79252	381.3670064
79253	381.3653766
79254	381.3642548
79255	381.3624149
79256	381.3622511
79257	381.3620774
79258	381.3618174
79259	381.3605016
79260	381.3599754
79261	381.3585936
79262	381.3569064
79263	381.3568928
79264	381.3557738
79265	381.3549861
79266	381.3530324
79267	381.3528589
79268	381.3524112
79269	381.3510404
79270	381.3507971
79271	381.3498954
79272	381.3494729
79273	381.3494683
79274	381.3491411
79275	381.348748
79276	381.3471708
79277	381.3469034
79278	381.3455518
79279	381.3442462
79280	381.3432967
79281	381.3428864
79282	381.3427785
79283	381.3411272
79284	381.3403236
79285	381.3401504
79286	381.340079
79287	381.339906
79288	381.3398025
79289	381.3373371
79290	381.336031
79291	381.3358582
79292	381.3351826
79293	381.3350101
79294	381.3339379
79295	381.3331196
79296	381.3331059
79297	381.3327953
79298	381.332623
79299	381.3310276
79300	381.3300151
79301	381.329843
79302	381.3296712
79303	381.3276049
79304	381.3265739
79305	381.3247482
79306	381.3232843
79307	381.322753
79308	381.3222856
79309	381.3209165
79310	381.320745
79311	381.3191335
79312	381.3189991
79313	381.318582
79314	381.3181155
79315	381.31688
79316	381.315058
79317	381.314435
79318	381.3144243
79319	381.3118111
79320	381.3116398
79321	381.3114688
79322	381.3112981
79323	381.3105122
79324	381.3100465
79325	381.3092856
79326	381.3085667
79327	381.3084693
79328	381.3083249
79329	381.3082015
79330	381.3070281
79331	381.3048903
79332	381.3042087
79333	381.3037304
79334	381.3035599
79335	381.303416
79336	381.3021317
79337	381.3013616
79338	381.3011913
79339	381.300798
79340	381.3006533
79341	381.2995003
79342	381.2978068
79343	381.2969104
79344	381.2959233
79345	381.2951968
79346	381.2951521
79347	381.2950081
79348	381.2940514
79349	381.2939014
79350	381.2938422
79351	381.293434
79352	381.293264
79353	381.2914884
79354	381.2913187
79355	381.2905349
79356	381.2891027
79357	381.2888313
79358	381.2885577
79359	381.2875854
79360	381.2874159
79361	381.2855952
79362	381.2854259
79363	381.2839078
79364	381.2838351
79365	381.2837904
79366	381.2824435
79367	381.2808239
79368	381.2800801
79369	381.2795015
79370	381.2780412
79371	381.2776926
79372	381.2761549
79373	381.2753702
79374	381.2734778
79375	381.2723715
79376	381.2699374
79377	381.2689103
79378	381.2683566
79379	381.2681876
79380	381.2664168
79381	381.2662041
79382	381.2647468
79383	381.2642216
79384	381.2632472
79385	381.2631265
79386	381.2629577
79387	381.2620254
79388	381.2609035
79389	381.2606143
79390	381.2590535
79391	381.2575278
79392	381.257521
79393	381.2570863
79394	381.2567092
79395	381.2555602
79396	381.2547784
79397	381.2543713
79398	381.253444
79399	381.2529199
79400	381.2526781
79401	381.2500739
79402	381.2496422
79403	381.248276
79404	381.2480247
79405	381.2471407
79406	381.2469724
79407	381.2450254
79408	381.2450185
79409	381.2442479
79410	381.2430307
79411	381.2428626
79412	381.2426947
79413	381.2422493
79414	381.2417048
79415	381.2411815
79416	381.2410138
79417	381.2397991
79418	381.2396317
79419	381.2380415
79420	381.237181
79421	381.2367148
79422	381.236099
79423	381.2351723
79424	381.2331541
79425	381.2320898
79426	381.2312065
79427	381.2310532
79428	381.230886
79429	381.2299467
79430	381.2291672
79431	381.2283654
79432	381.2267449
79433	381.2266476
79434	381.2266395
79435	381.225604
79436	381.2248315
79437	381.224181
79438	381.2232845
79439	381.2226304
79440	381.2214845
79441	381.2197191
79442	381.2183393
79443	381.2182711
79444	381.2164971
79445	381.2160908
79446	381.2151721
79447	381.2147083
79448	381.2137639
79449	381.213411
79450	381.2118046
79451	381.2102875
79452	381.2092671
79453	381.2089087
79454	381.2084512
79455	381.208112
79456	381.2077319
79457	381.2066167
79458	381.2062011
79459	381.2048555
79460	381.204089
79461	381.2036314
79462	381.2030816
79463	381.2020731
79464	381.2011936
79465	381.2011885
79466	381.2000869
79467	381.1985435
79468	381.1985286
79469	381.1983131
79470	381.1980403
79471	381.196872
79472	381.1954142
79473	381.1945221
79474	381.1942996
79475	381.1941327
79476	381.1927701
79477	381.191559
79478	381.1911816
79479	381.1899696
79480	381.1890352
79481	381.1878257
79482	381.1867742
79483	381.1866074
79484	381.1861324
79485	381.1846736
79486	381.1844802
79487	381.1836191
79488	381.1830964
79489	381.1821532
79490	381.1814346
79491	381.181063
79492	381.1793056
79493	381.1783035
79494	381.1767922
79495	381.1756941
79496	381.1753298
79497	381.1752225
79498	381.1733132
79499	381.1722921
79500	381.1720702
79501	381.1716577
79502	381.1697411
79503	381.1690709
79504	381.1682353
79505	381.166863
79506	381.1667611
79507	381.1658192
79508	381.1652843
79509	381.1651874
79510	381.1642213
79511	381.163543
79512	381.1633935
79513	381.1629187
79514	381.1627523
79515	381.1626279
79516	381.1624064
79517	381.1622402
79518	381.1620742
79519	381.1613636
79520	381.1602817
79521	381.159967
79522	381.1594806
79523	381.1583333
79524	381.157266
79525	381.1566049
79526	381.155379
79527	381.153602
79528	381.1532237
79529	381.1515365
79530	381.1513707
79531	381.1513666
79532	381.1504234
79533	381.1502578
79534	381.1496921
79535	381.1492845
79536	381.1483158
79537	381.1471136
79538	381.1465918
79539	381.1458983
79540	381.1444659
79541	381.1444564
79542	381.1435169
79543	381.1429423
79544	381.141743
79545	381.1400218
79546	381.1390837
79547	381.1376818
79548	381.1366208
79549	381.1362555
79550	381.1352058
79551	381.1336156
79552	381.1332044
79553	381.1322052
79554	381.1318178
79555	381.1316711
79556	381.1302374
79557	381.1295969
79558	381.1294316
79559	381.1278378
79560	381.1266197
79561	381.126549
79562	381.1249296
79563	381.1247086
79564	381.1230845
79565	381.1206296
79566	381.1198178
79567	381.1196527
79568	381.1192941
79569	381.119005
79570	381.1176713
79571	381.1175064
79572	381.1161748
79573	381.1149298
79574	381.1131038
79575	381.1129392
79576	381.1127746
79577	381.1114779
79578	381.1107339
79579	381.107792
79580	381.1077478
79581	381.1072857
79582	381.1070128
79583	381.1068484
79584	381.1066843
79585	381.1053816
79586	381.104445
79587	381.1039395
79588	381.1034591
79589	381.1023892
79590	381.1022649
79591	381.1006595
79592	381.1003464
79593	381.0989799
79594	381.0978375
79595	381.0977407
79596	381.0959255
79597	381.0954053
79598	381.0941982
79599	381.0939777
79600	381.0930423
79601	381.0919294
79602	381.0905652
79603	381.0903452
79604	381.0898841
79605	381.0891037
79606	381.0889398
79607	381.0871453
79608	381.0869817
79609	381.0858313
79610	381.0856812
79611	381.0855178
79612	381.0853546
79613	381.0842685
79614	381.0823011
79615	381.0817817
79616	381.0781105
79617	381.0771765
79618	381.0762438
79619	381.0758335
79620	381.0756706
79621	381.0755078
79622	381.0740523
79623	381.0726039
79624	381.072464
79625	381.0719371
79626	381.0701797
79627	381.0696452
79628	381.0689137
79629	381.0674859
79630	381.0657289
79631	381.0636054
79632	381.0625567
79633	381.06255
79634	381.0623305
79635	381.0621882
79636	381.0602504
79637	381.059164
79638	381.0576571
79639	381.0562964
79640	381.0537231
79641	381.0515398
79642	381.0513208
79643	381.0487552
79644	381.0482368
79645	381.0481402
79646	381.0467829
79647	381.045358
79648	381.0427604
79649	381.0417643
79650	381.0410295
79651	381.0399129
79652	381.0373111
79653	381.0347182
79654	381.0344503
79655	381.0342318
79656	381.0305642
79657	381.0300994
79658	381.0280674
79659	381.0275942
79660	381.0266814
79661	381.0265189
79662	381.0260592
79663	381.0258969
79664	381.0245593
79665	381.0243973
79666	381.0228187
79667	381.0227052
79668	381.0210411
79669	381.0202356
79670	381.0189257
79671	381.0173412
79672	381.0166147
79673	381.0156831
79674	381.0147528
79675	381.0146869
79676	381.0129043
79677	381.0116991
79678	381.0093785
79679	381.0083849
79680	381.0082232
79681	381.0076754
79682	381.0072268
79683	381.0068041
79684	381.0066426
79685	381.0065251
79686	381.0058801
79687	381.0049881
79688	381.0034067
79689	381.002283
79690	381.0021217
79691	381.0005349
79692	381.0005265
79693	381.0000905
79694	380.9985984
79695	380.9964225
79696	380.9935738
79697	380.9935435
79698	380.9923311
79699	380.991549
79700	380.9893025
79701	380.9881638
79702	380.9876338
79703	380.9867047
79704	380.9865436
79705	380.9849327
79706	380.9847718
79707	380.9846111
79708	380.9841479
79709	380.9841428
79710	380.9840987
79711	380.983046
79712	380.9816311
79713	380.9803021
79714	380.9801417
79715	380.9799814
79716	380.9793583
79717	380.978273
79718	380.9770774
79719	380.9765598
79720	380.9751122
79721	380.9734853
79722	380.9716752
79723	380.9716703
79724	380.9704102
79725	380.9696274
79726	380.9682895
79727	380.9681295
79728	380.96619
79729	380.9638696
79730	380.9636518
79731	380.9612038
79732	380.9610232
79733	380.9587743
79734	380.9580987
79735	380.9564088
79736	380.9559533
79737	380.9554366
79738	380.9540443
79739	380.9523233
79740	380.9519403
79741	380.9515193
79742	380.947865
79743	380.9467523
79744	380.9466871
79745	380.9461661
79746	380.9456945
79747	380.9455347
79748	380.9454318
79749	380.9444591
79750	380.9444542
79751	380.9432512
79752	380.9430917
79753	380.9414445
79754	380.9412852
79755	380.9384191
79756	380.9382017
79757	380.9379035
79758	380.9374434
79759	380.9369532
79760	380.9365112
79761	380.9361204
79762	380.9356609
79763	380.9351342
79764	380.934566
79765	380.934407
79766	380.9326575
79767	380.9314195
79768	380.9306544
79769	380.9293552
79770	380.9275863
79771	380.9266425
79772	380.9258447
79773	380.9258321
79774	380.9253162
79775	380.9235648
79776	380.9231477
79777	380.922768
79778	380.9226091
79779	380.9213344
79780	380.9194596
79781	380.919301
79782	380.9187859
79783	380.9177302
79784	380.9164613
79785	380.9164522
79786	380.9155379
79787	380.914163
79788	380.9137231
79789	380.9111319
79790	380.9107725
79791	380.9079151
79792	380.9077567
79793	380.9060549
79794	380.9059585
79795	380.9047581
79796	380.9042438
79797	380.9036988
79798	380.9036795
79799	380.9032214
79800	380.9014606
79801	380.9010488
79802	380.8993407
79803	380.8989633
79804	380.8981971
79805	380.8969165
79806	380.8965624
79807	380.8948232
79808	380.8933688
79809	380.8930769
79810	380.8918251
79811	380.8910227
79812	380.8908645
79813	380.8904627
79814	380.8891118
79815	380.8881586
79816	380.8855735
79817	380.8852542
79818	380.8837816
79819	380.8832654
79820	380.8807091
79821	380.8802396
79822	380.8800818
79823	380.8793753
79824	380.8784799
79825	380.8780115
79826	380.8772857
79827	380.8763972
79828	380.8758344
79829	380.8757177
79830	380.8757096
79831	380.8746008
79832	380.8744432
79833	380.8743024
79834	380.8739025
79835	380.8732731
79836	380.8719194
79837	380.8705834
79838	380.8689753
79839	380.8689051
79840	380.8686883
79841	380.867114
79842	380.8642643
79843	380.8639629
79844	380.8627209
79845	380.8625636
79846	380.8617654
79847	380.8594513
79848	380.8582591
79849	380.8578833
79850	380.8575812
79851	380.857424
79852	380.8570611
79853	380.855621
79854	380.8546981
79855	380.8544372
79856	380.8532393
79857	380.8523128
79858	380.851538
79859	380.8513811
79860	380.8510087
79861	380.8503454
79862	380.8490784
79863	380.846785
79864	380.8446196
79865	380.84362
79866	380.8423786
79867	380.8419118
79868	380.8401692
79869	380.8393409
79870	380.8377383
79871	380.8368131
79872	380.8366357
79873	380.8352921
79874	380.8348359
79875	380.8347921
79876	380.8346355
79877	380.8334916
79878	380.8333465
79879	380.8331902
79880	380.8322657
79881	380.8310705
79882	380.8305475
79883	380.830073
79884	380.8297033
79885	380.8295873
79886	380.8294313
79887	380.8276845
79888	380.8264201
79889	380.8241115
79890	380.8237631
79891	380.8230939
79892	380.8225529
79893	380.8199778
79894	380.8187853
79895	380.8176933
79896	380.8165034
79897	380.8160479
79898	380.8156327
79899	380.8152144
79900	380.8135287
79901	380.813301
79902	380.8114307
79903	380.8100541
79904	380.8085025
79905	380.8064801
79906	380.8053032
79907	380.804084
79908	380.8039309
79909	380.8027222
79910	380.799917
79911	380.7981094
79912	380.7971234
79913	380.7961264
79914	380.7939692
79915	380.7938133
79916	380.7935971
79917	380.792174
79918	380.7886324
79919	380.7879282
79920	380.7865447
79921	380.7857696
79922	380.7855539
79923	380.7819268
79924	380.7813581
79925	380.7807715
79926	380.7806158
79927	380.7790445
79928	380.7780937
79929	380.7778973
79930	380.777443
79931	380.7766891
79932	380.7765337
79933	380.7753464
79934	380.7749156
79935	380.7744621
79936	380.7734202
79937	380.7731114
79938	380.7694732
79939	380.7685793
79940	380.766777
79941	380.7661685
79942	380.7659726
79943	380.7654269
79944	380.7650376
79945	380.7637082
79946	380.7608027
79947	380.7607988
79948	380.7603056
79949	380.7585643
79950	380.7572842
79951	380.7558659
79952	380.7553695
79953	380.7548077
79954	380.754391
79955	380.7539461
79956	380.7530226
79957	380.7512734
79958	380.7492962
79959	380.7474699
79960	380.745578
79961	380.745423
79962	380.7441005
79963	380.7407698
79964	380.7403814
79965	380.7398681
79966	380.7377524
79967	380.737397
79968	380.7352361
79969	380.7335139
79970	380.7331792
79971	380.7320493
79972	380.7303127
79973	380.730158
79974	380.7300034
79975	380.7294178
79976	380.7271342
79977	380.725897
79978	380.7233303
79979	380.723176
79980	380.7215923
79981	380.7214382
79982	380.7212843
79983	380.7200523
79984	380.7188674
79985	380.7187441
79986	380.7181337
79987	380.715585
79988	380.7133209
79989	380.7133159
79990	380.7110982
79991	380.7099535
79992	380.7097999
79993	380.7092876
79994	380.7082054
79995	380.7066446
79996	380.7059421
79997	380.7039101
79998	380.702806
79999	380.7026113
80000	380.7015099
80001	380.7002566
80002	380.6997417
80003	380.6987806
80004	380.6981627
80005	380.6977434
80006	380.697647
80007	380.6970484
80008	380.6961411
80009	380.6949023
80010	380.6942088
80011	380.6923869
80012	380.6905207
80013	380.689937
80014	380.6887534
80015	380.6871547
80016	380.6870605
80017	380.6858784
80018	380.6840677
80019	380.6819775
80020	380.681466
80021	380.6802468
80022	380.6786531
80023	380.6777309
80024	380.6772787
80025	380.6764083
80026	380.6759733
80027	380.6746572
80028	380.6728613
80029	380.67172
80030	380.6700094
80031	380.6698065
80032	380.6673748
80033	380.6666241
80034	380.6665818
80035	380.6657687
80036	380.6655533
80037	380.6655429
80038	380.6647422
80039	380.6645888
80040	380.6627744
80041	380.6617734
80042	380.6617643
80043	380.6599683
80044	380.6598152
80045	380.6587168
80046	380.6582064
80047	380.6569625
80048	380.6559757
80049	380.6556372
80050	380.654396
80051	380.6538356
80052	380.6532288
80053	380.6526128
80054	380.6502545
80055	380.6485757
80056	380.6463464
80057	380.6455862
80058	380.64512
80059	380.6445016
80060	380.6444976
80061	380.6440101
80062	380.640385
80063	380.6391694
80064	380.6387535
80065	380.637769
80066	380.6376884
80067	380.6372064
80068	380.6363872
80069	380.6343478
80070	380.6321162
80071	380.6310791
80072	380.6305202
80073	380.6295754
80074	380.6282518
80075	380.6279687
80076	380.6276481
80077	380.6261482
80078	380.6256384
80079	380.6254856
80080	380.6248216
80081	380.6235536
80082	380.6227796
80083	380.6196583
80084	380.6183934
80085	380.6178113
80086	380.6164642
80087	380.6152579
80088	380.6144358
80089	380.6129356
80090	380.6124849
80091	380.6123087
80092	380.6123023
80093	380.6121497
80094	380.6112317
80095	380.6103125
80096	380.6091643
80097	380.6082223
80098	380.6082185
80099	380.6080249
80100	380.6076799
80101	380.6045385
80102	380.6012225
80103	380.6005017
80104	380.5987591
80105	380.5969455
80106	380.5945244
80107	380.5940647
80108	380.5929801
80109	380.5919081
80110	380.5913854
80111	380.5901648
80112	380.5884391
80113	380.5867183
80114	380.5859877
80115	380.5847321
80116	380.5843599
80117	380.5827669
80118	380.5824273
80119	380.5819192
80120	380.5818757
80121	380.5816998
80122	380.5792849
80123	380.5779948
80124	380.5755909
80125	380.5747883
80126	380.5729387
80127	380.5727454
80128	380.5725931
80129	380.571598
80130	380.5702786
80131	380.5685046
80132	380.5675906
80133	380.5675474
80134	380.5672651
80135	380.5670723
80136	380.5670633
80137	380.5664763
80138	380.5660484
80139	380.5648124
80140	380.564363
80141	380.5642111
80142	380.5637386
80143	380.5625001
80144	380.5609351
80145	380.560472
80146	380.5595044
80147	380.5591176
80148	380.5590337
80149	380.5585853
80150	380.5584698
80151	380.5572496
80152	380.5560704
80153	380.555312
80154	380.5552975
80155	380.554412
80156	380.5515858
80157	380.5508546
80158	380.5504107
80159	380.5471039
80160	380.546614
80161	380.5464324
80162	380.5464248
80163	380.5460108
80164	380.5446631
80165	380.5438891
80166	380.5427395
80167	380.5419598
80168	380.5411993
80169	380.5398175
80170	380.5394548
80171	380.5392624
80172	380.5379452
80173	380.5369639
80174	380.5352592
80175	380.5351076
80176	380.5350394
80177	380.5330319
80178	380.5329888
80179	380.5313598
80180	380.5292752
80181	380.5288855
80182	380.5280901
80183	380.5271502
80184	380.5265531
80185	380.5244134
80186	380.5240003
80187	380.522609
80188	380.5208223
80189	380.5206039
80190	380.5204526
80191	380.5196525
80192	380.5185721
80193	380.5169687
80194	380.5159187
80195	380.5144045
80196	380.5138208
80197	380.5125764
80198	380.5097928
80199	380.5085236
80200	380.5071121
80201	380.506961
80202	380.5061278
80203	380.5049245
80204	380.5023578
80205	380.5019385
80206	380.5005983
80207	380.5001192
80208	380.4999684
80209	380.4994824
80210	380.4990208
80211	380.4981096
80212	380.4972565
80213	380.4958832
80214	380.4948487
80215	380.4946981
80216	380.4943116
80217	380.4932715
80218	380.4907116
80219	380.4894261
80220	380.4889707
80221	380.488702
80222	380.4873226
80223	380.4855864
80224	380.4849594
80225	380.4842497
80226	380.4816983
80227	380.4803269
80228	380.4798797
80229	380.4782345
80230	380.4778247
80231	380.4754169
80232	380.4743396
80233	380.473616
80234	380.4731546
80235	380.4718624
80236	380.4706001
80237	380.4694235
80238	380.4692087
80239	380.4663239
80240	380.4648901
80241	380.4646601
80242	380.463486
80243	380.461918
80244	380.4612501
80245	380.4608382
80246	380.4606469
80247	380.4588358
80248	380.4579726
80249	380.456701
80250	380.4541853
80251	380.4505469
80252	380.450356
80253	380.4503129
80254	380.4484703
80255	380.448077
80256	380.4478864
80257	380.4450795
80258	380.4449737
80259	380.4442254
80260	380.4420916
80261	380.4411828
80262	380.4375548
80263	380.4363832
80264	380.4355956
80265	380.4328307
80266	380.4325997
80267	380.43182
80268	380.4316297
80269	380.4302126
80270	380.430132
80271	380.4294712
80272	380.4277948
80273	380.4277093
80274	380.4277004
80275	380.4249072
80276	380.4237382
80277	380.423568
80278	380.4229257
80279	380.4201399
80280	380.4199651
80281	380.4198151
80282	380.4182553
80283	380.4181054
80284	380.4172336
80285	380.4146812
80286	380.4137735
80287	380.412443
80288	380.412307
80289	380.411775
80290	380.4115852
80291	380.411126
80292	380.4099594
80293	380.4089822
80294	380.4077321
80295	380.4075179
80296	380.4075043
80297	380.4040016
80298	380.4032274
80299	380.4018182
80300	380.4008516
80301	380.3995727
80302	380.3993044
80303	380.3981402
80304	380.3980376
80305	380.3976823
80306	380.3967757
80307	380.3966013
80308	380.3961543
80309	380.3942561
80310	380.3941065
80311	380.3923947
80312	380.3912329
80313	380.3903026
80314	380.3884547
80315	380.3876855
80316	380.3875114
80317	380.3869802
80318	380.3833694
80319	380.3826942
80320	380.3799486
80321	380.378348
80322	380.377189
80323	380.3762722
80324	380.3758051
80325	380.3753946
80326	380.3750315
80327	380.3732823
80328	380.3729587
80329	380.3726392
80330	380.3712039
80331	380.3708596
80332	380.3702462
80333	380.3701305
80334	380.368676
80335	380.3684625
80336	380.3682319
80337	380.3678222
80338	380.3663841
80339	380.3641716
80340	380.3637793
80341	380.3629912
80342	380.3617643
80343	380.3616394
80344	380.3606649
80345	380.3604757
80346	380.3592612
80347	380.3590481
80348	380.3562756
80349	380.355413
80350	380.3530136
80351	380.3525311
80352	380.3523817
80353	380.3517822
80354	380.3515934
80355	380.3511358
80356	380.3504308
80357	380.3500613
80358	380.3496526
80359	380.3491963
80360	380.3486671
80361	380.3480848
80362	380.3446804
80363	380.3435592
80364	380.3429253
80365	380.3429111
80366	380.3415664
80367	380.3410018
80368	380.3406016
80369	380.339005
80370	380.3372766
80371	380.3370108
80372	380.3366212
80373	380.3355621
80374	380.3350926
80375	380.3346852
80376	380.3341785
80377	380.3324136
80378	380.331887
80379	380.331738
80380	380.3308345
80381	380.3306461
80382	380.3297867
80383	380.3284756
80384	380.3283333
80385	380.3271216
80386	380.3265852
80387	380.3256829
80388	380.3243817
80389	380.3242301
80390	380.323829
80391	380.3230504
80392	380.3226617
80393	380.322513
80394	380.3209608
80395	380.3198753
80396	380.3191089
80397	380.316897
80398	380.3158054
80399	380.3153515
80400	380.3151784
80401	380.3139927
80402	380.3135924
80403	380.3124361
80404	380.311824
80405	380.3096174
80406	380.3095013
80407	380.3088189
80408	380.308646
80409	380.3084975
80410	380.3062336
80411	380.305787
80412	380.3050894
80413	380.3044352
80414	380.3028374
80415	380.3027564
80416	380.3024457
80417	380.3012792
80418	380.2988892
80419	380.2973301
80420	380.29638
80421	380.2956245
80422	380.2949054
80423	380.2940939
80424	380.2924761
80425	380.2913223
80426	380.2901944
80427	380.2887541
80428	380.2886058
80429	380.2877011
80430	380.2865068
80431	380.2861243
80432	380.2859517
80433	380.2841414
